text,date,location,polarity,subjectivity,classification
"I think it's been decided this morning, no?",Fri Jul 02 11:41:54 +0000 2021,Ireland/Lebanon,0.0,0.0,Neutral
This is pretty cool for the J&amp;J vaccine. A single dose strategy that maintains high titers against the delta variant (…,Fri Jul 02 11:42:03 +0000 2021,SFO✈️EWR✈️LHR,0.17214285714285715,0.6010714285714285,Positive
Niac clears use of AstraZeneca and Janssen vaccines for under-40s,Fri Jul 02 11:42:08 +0000 2021,Estados Unidos,0.0,0.0,Neutral
Who’s getting fucking vaccinated 😍😍,Fri Jul 02 11:42:12 +0000 2021,Ireland,-0.6,0.8,Negative
"4/ The good news is, most Australians in USA would have two Pfizer/Moderna vaccine doses. ",,,,,
"Disclaimer My conjectu…""",Fri Jul 02 16:40:49 +0000 2021,San Francisco,0.6,0.55,Positive
Ireland to buy one million unwanted vaccines from Romania,,,,,
700k Pfizer and 300k Moderna on the way soon, it seems…,,,,
"Scoop fr…""",Fri Jul 02 16:40:51 +0000 2021,corcaigh • mdni,0.0,0.0,Neutral
If you had Moderna or Pfizer for your first dose you can safely take either for your second.  ht…,Fri Jul 02 16:40:52 +0000 2021,"Hamilton, Ontario",0.25,0.27777777777777773,Positive
"OnThisDay in 1991, Jack and Jennifer got married JnJ ClassicDays Days",Fri Jul 02 15:49:58 +0000 2021,"United States, Kansas",0.25,0.25,Positive
"J&amp;J puts out real-world data on their vaccine. As suspected from phase I/II clinical trial data &amp; phase 3, good activity…",Fri Jul 02 15:49:59 +0000 2021,"Florida, USA",0.7,0.6000000000000001,Positive
welcome to the discord group ❤️🙏,,,,,
"$SPY $QQQ $ATH $CCL $AMD $AAPL $MSFY $BA $IMO $YOLO $AMZN $NVDA $TSLA $NDX $DIA $QQQ $BAB…""",Fri Jul 02 15:50:01 +0000 2021,Tesla station on Mars,0.8,0.9,Positive
💉 And then from Monday the 12th,,,,,
"18-34 year olds can register online and opt in if they’d like to get an AstraZeneca or…""",Fri Jul 02 08:34:49 +0000 2021,"Dublin Ireland,",0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 08:34:51 +0000 2021,Glasgow/Belfast,0.375,0.875,Positive
"Vacancy Biotech Pharma For Janssen Biologics B.V. in Leiden, the Netherlands we are searching for a NPI Proje…",Fri Jul 02 08:35:04 +0000 2021,Estados Unidos,0.0,0.0,Neutral
⚡️ Pharmacies can begin issuing Janssen vaccines to 18-34 year olds from Monday.,,,,,
" on Morning Ireland""",Fri Jul 02 12:04:04 +0000 2021,deez nuts,0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 12:04:10 +0000 2021,deez nuts,0.375,0.875,Positive
Another fine disorganised mess here - can imagine wine and beer sales will be high tonight amongst chemist staff af…,Fri Jul 02 12:04:14 +0000 2021,Tipperary,0.13388888888888892,0.40499999999999997,Positive
Like for s/p at the pharmacy,Fri Jul 02 07:55:36 +0000 2021,Lasagna - he/him,0.0,0.0,Neutral
"Brilliant news pharmacies will begin providing the Janssen vaccine to 18-34 year olds, starting this Monday! ",,,,,
"Fi…""",Fri Jul 02 07:55:36 +0000 2021,"Deansgrange, Blackrock, Dublin",0.45,0.55,Positive
People aged between 18 and 34 will be able to register to receive a Janssen COVID19 vaccine in pharmacies from Monday. …,Fri Jul 02 07:55:45 +0000 2021,"Dublin, Ireland",0.2,0.5125,Positive
PINTS,Fri Jul 02 07:55:47 +0000 2021,"Louth, Ireland",0.0,0.0,Neutral
247 people are now blind as a result of the astrazeneca jab.,Fri Jul 02 20:54:58 +0000 2021,Mainhattan,-0.5,0.6666666666666666,Negative
that’s astrazeneca and you know it!!,Fri Jul 02 20:55:03 +0000 2021,I live in a cardboard box ok,0.0,0.0,Neutral
In many ways they were blind before too.,Fri Jul 02 20:55:13 +0000 2021,England,0.0,0.5833333333333333,Neutral
I no longer have the privilege of free movement and it also looks like no chance of a holiday in the foreseeable future du…,Fri Jul 02 20:55:53 +0000 2021,Taunton Somerset,0.2,0.4625,Positive
Sunggyu is getting too much attention because they assume it’s the 1st breakthrough case in Korea after getting the Johnson &amp;…,Mon Jun 28 13:19:10 +0000 2021,in your universe,0.2,0.2,Positive
$JNJ - Gates med research CEO transitioning to head vaccines at J&amp;J - Endpoints,Mon Jun 28 13:19:21 +0000 2021,New York,0.0,0.0,Neutral
Sunggyu is getting too much attention because they assume it’s the 1st breakthrough case in Korea after getting the Johnson &amp;…,Mon Jun 28 13:19:32 +0000 2021,"JKT, Ind. Let's be realistic.",0.2,0.2,Positive
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 08:40:59 +0000 2021,Roscrea,0.375,0.875,Positive
". From next Monday, people aged 18-34 can register with pharmacies to opt-in for the Janssen single-dose vaccine.",Fri Jul 02 08:41:05 +0000 2021,"Dublin City, Ireland",-0.05,0.2,Negative
"18 to 34yr old to get Janssen vaccine so that hospitality can open up after July 19th, solves the issue of fully v…",Fri Jul 02 08:41:21 +0000 2021,Ireland,0.05,0.35,Positive
"Look - a study that actually measured T-cell responses and cytokine levels. Someone please tell Pfizer, Moderna, Janss…",Fri Jul 02 15:57:26 +0000 2021,"Hamptons, long island",0.0,0.1,Neutral
"💉 Community pharmacies can begin issuing Janssen vaccines to 18-34-year-olds from MONDAY,  tells …",Fri Jul 02 15:57:39 +0000 2021,"Milwaukee, WI",0.0,0.0,Neutral
We encourage all students and staff returning to higher education in September/October to ensure they have opted in to the ac…,Fri Jul 02 15:57:44 +0000 2021,Cork,0.25,0.5,Positive
Young people in Cork City told the 'Irish Examiner' they welcomed the news they can have early access to the one-sh…,Fri Jul 02 20:10:28 +0000 2021,Dublin,0.06666666666666667,0.2333333333333333,Positive
Wall Street in Fives - Must Read Lists for Friday,,,,,
"$TSLA $F $AVGO $DIDI $SPCE $JNJ $PNC $WISH $EHC $KEYS $HPQ $XRX…""",Fri Jul 02 20:10:31 +0000 2021,Wall Street,0.0,0.0,Neutral
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 20:10:45 +0000 2021,"Cork, Ireland",0.0,1.0,Neutral
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 11:45:12 +0000 2021,Tallaght,0.0,1.0,Neutral
"Are you aged between 18-34 and want to work as a waiter without dying? If so, register for Janssen on Monday",Fri Jul 02 11:45:21 +0000 2021,Curraheen,-0.1,0.4,Negative
Pharmacists say their phones have been absolutely crazy this morning. Clearly a lot of early interest in the Janssen from…,Fri Jul 02 11:45:22 +0000 2021,éire - sí/í,-0.1333333333333333,0.5277777777777778,Negative
"💉 Community pharmacies can begin issuing Janssen vaccines to 18-34-year-olds from MONDAY,  tells …",Fri Jul 02 11:56:05 +0000 2021,Doonbeg,0.0,0.0,Neutral
Interesting the plan seems to be that people getting the J&amp;J will still be required to get both of their mRNA shot…,Fri Jul 02 11:56:09 +0000 2021,"Limerick, Ireland",0.5,0.5,Positive
"Teva v Janssen Rob Burrows led Bristows’ patentlitigation team (assisting Janssen) in court this week, in one of the…",Fri Jul 02 11:56:22 +0000 2021,"London, England",0.0,0.0,Neutral
. ,,,,,
"Any clarity on this?  twice says that if 18-34s get a Janssen/AZ they'll…""",Fri Jul 02 15:55:34 +0000 2021,Dublin,0.0,0.0,Neutral
"EMA has approved a scale-up of the manufacturing capacity at the site in Leiden, the Netherlands for the production of COVID-…",Fri Jul 02 15:55:46 +0000 2021,LV,0.0,0.0,Neutral
Johnson &amp; Johnson (JNJ.N) said late Thursday that its single-shot COVID-19 vaccine showed strong promise against the De…,Fri Jul 02 15:55:48 +0000 2021,UC Berkeley,0.06666666666666665,0.6666666666666666,Positive
Junio 2021.,,,,,
Compras🛒 $TROW $MO $UNM $AQN $IBE $LDM  ,,,,,
"Dividendos💵 $ENB $V $INTC $AWR $VIS $FER $JNJ $CVX $MSFT…""",Thu Jul 01 10:29:55 +0000 2021,La Tierra,0.0,0.0,Neutral
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:29:56 +0000 2021,5k,0.6,0.9,Positive
💉 Vaccinations updates from HSE back online ,,,,,
💉 72,036 w Janssen,,,,
"💉 1.593m w double shots""",Thu Jul 01 10:30:11 +0000 2021,Ireland,0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 07:56:31 +0000 2021,Far Far Away,0.375,0.875,Positive
"'As of Monday pharmacies, about 750 pharmacies around the country, will begin vaccinatiing people 18-34 with Janssen' Minister…",Fri Jul 02 07:56:45 +0000 2021,Berlin,0.0,0.0,Neutral
Pharmacies will begin giving one-shot Janssen vaccines to people over 18 from Monday,Fri Jul 02 07:56:47 +0000 2021,United States,0.0,0.0,Neutral
📌,,,,,
👉 OTC / $DSCR 👈,,,,,
"📌Discovery Minerals Applauds Geological Team's Review of Ruby Gold Mine and Wo…""",Thu Jul 01 13:48:56 +0000 2021,Tesla station on Mars,0.0,0.0,Neutral
"ENHANZE Collaborations - Roche, Baxalta, Pfizer, Janssen, AbbVie, Lilly, BMS, Alexion,…",Thu Jul 01 13:48:58 +0000 2021,United States,0.0,0.0,Neutral
Try being a spurs fan having signings like moura and janssen and hart on a yearly basis if there ar…,Thu Jul 01 13:49:05 +0000 2021,Tottenham Hotspur Stadium,0.0,0.0,Neutral
From the manufacture that puts cancer in every talcum container,Tue Jun 29 13:00:05 +0000 2021,"Texas, USA",0.0,0.0,Neutral
[Thread] 1. How many JnJ/Pfizer jabs has SA received? ,,,,,
JnJ 300 000 (17 Jun) + 1, 253, 600 (24 Jun) = 1, 553, 600,
"Pfizer 3…""",Tue Jun 29 13:00:10 +0000 2021,South Africa,0.5,0.5,Positive
3. How many JnJ and Pfizer doses do we have left? ,,,,,
By 5pm on June 28 ,,,,,
7, 430, 510 (all the doses we’ve received) - 2," 308…""",Tue Jun 29 13:00:22 +0000 2021,South Africa
Good point. This is an example of how our innovation has to be differentiated and aligned to our specific challenges rel…,Tue Jun 29 16:23:05 +0000 2021,"Jabalpur, India",0.35,0.36250000000000004,Positive
Did you have to tell them you’d already had the jnj?,Tue Jun 29 16:23:08 +0000 2021,"Nashville, TN",0.0,0.0,Neutral
Options Flow Stream Update $AAPL $JNJ $EEM $HYG $NDX $QQQ $SPX OptionsTrading OptionsFlow optionstrade…,Tue Jun 29 16:23:14 +0000 2021,"California, USA",0.0,0.0,Neutral
"DHEC is offering Pfizer, Moderna and Janssen vaccines at the Mexican Consulate on Wheels at the Iglesia Bautista Amanecer (1115…",Thu Jul 01 14:09:24 +0000 2021,South Carolina,0.0,0.0,Neutral
Frasers Ridge NC Outlander Unisex Hoodie  sweatshirt baseball tops Etsy JnJ Gifts T Shi…,Thu Jul 01 14:09:38 +0000 2021,"Indianapolis, Indiana",0.0,0.0,Neutral
5% of the South African population has received a vaccine.,Thu Jul 01 14:09:48 +0000 2021,"Johannesburg, South Africa",0.0,0.0,Neutral
Janssen             Lose Yourself by Eminem,,,,,
                   🤝,,,,,
"     You only get one shot""",Fri Jul 02 11:44:02 +0000 2021,"Cork, Ireland (via Galway)",0.0,1.0,Neutral
Begging someone to stab me in the arm,Fri Jul 02 11:44:14 +0000 2021,Massachusetts || Ireland,0.0,0.0,Neutral
ℹ️💉 Here are the pharmacies currently stocking the Janssen vaccine - though you may want to check if they’ll take appointmen…,Fri Jul 02 11:44:15 +0000 2021,"Dublin, Ireland",0.0,0.4,Neutral
Super!!,,,,,
👇👇👇👇 As expected, JnJ is a safe&amp; effective vaccine. ,,,,
"Preliminary lab data supports better immunogenicity of jnj…""",Wed Jun 30 08:38:27 +0000 2021,"Rustenburg, South Africa",0.3802083333333333,0.5916666666666667,Positive
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:38:37 +0000 2021,"Johannesburg, Washington, DC",-0.07142857142857142,0.21428571428571427,Negative
Johnson &amp; Johnson's Tremfya eyes bigger psoriatic arthritis share with promising analysis in large subset of patien…,Wed Jun 30 11:25:00 +0000 2021,"New York, NY",0.13809523809523808,0.4761904761904762,Positive
Better than JnJ n Astrazeneca,Wed Jun 30 11:25:17 +0000 2021,Johannesburg,0.5,0.5,Positive
So I'm a JnJ vaxxed person and others like me have many questions. Like can I just make an appt for a mRN…,Wed Jun 30 11:25:22 +0000 2021,"St Paul, MN",0.5,0.5,Positive
Finally got my first dose of vaccine today. It was Moderna if anyone is wondering..,,,,,
"Nice coincidence with NationalDocto…""",Thu Jul 01 13:20:36 +0000 2021,हर शाख पे उल्लू बैठा है.......,0.2833333333333333,0.7777777777777777,Positive
[ON] ✨ OTTAWA ✨,,,,,
💉 TODAY'S THE DAY at BRIDLE PATH PHARMASAVE 💉,,,,,
🙌 Moderna Appointments TODAY + July 3,,,,,
"📍4000 Bridle Path D…""",Thu Jul 01 13:20:51 +0000 2021,"Ottawa, Ontario",0.0,0.0,Neutral
did anyone get to book in for the janssen vaccine,Fri Jul 02 15:51:26 +0000 2021,⊹ she/her ⊹ 20 ⊹ ireland ⊹,0.0,0.0,Neutral
"EMA has approved a scale-up of the manufacturing capacity at the site in Leiden, the Netherlands for the production of COVID-…",Fri Jul 02 15:51:28 +0000 2021,"Chichester, England",0.0,0.0,Neutral
"But I don’t feel like Janssen, no sir, no Janssen today. Just gimme that Pfizer, Pfizer",Fri Jul 02 15:51:42 +0000 2021,Dublin,0.0,0.0,Neutral
Experimenteel,Fri Jul 02 08:06:38 +0000 2021,"Utrecht, The Netherlands",0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 08:06:41 +0000 2021,"Mayo, Ireland",0.375,0.875,Positive
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 08:06:44 +0000 2021,"Dublin City, Ireland",0.375,0.875,Positive
Short sale volume (not short interest) for $VX on 2021-07-01 is 37%.  $BMY 24% $JNJ 33% $MRK 43% $GILD 45%,Fri Jul 02 11:36:02 +0000 2021,"New York, USA",0.0,0.3,Neutral
I am once again asking you to put that Janssen in me.,Fri Jul 02 11:36:05 +0000 2021,"Dublin City, Ireland",0.0,0.0,Neutral
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 11:36:19 +0000 2021,Dublin,0.375,0.875,Positive
$CLSH 🔥🔥,,,,,
The dispensary processed 22,"576 transactions in the month of May 2021 - a 59.9% increase over May 2020.…""",Tue Jun 29 16:07:28 +0000 2021,Newyork Newyork,0.0,0.0
"(1/4) Hi, as of July 5 at 1159 pm EDT, to be considered f…",Tue Jun 29 16:07:28 +0000 2021,Canada,0.0,0.0,Neutral
Yesterday in 1990 Jack &amp; Jennifer got close on the Island.  Part 3 of 14 .  Days ClassicDays JnJ…,Tue Jun 29 16:07:40 +0000 2021,Canada,0.0,0.0,Neutral
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:23:14 +0000 2021,"Pretoria, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:23:17 +0000 2021,"Cape Town, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Me calling every boots store I live near asking for a vaccine,Fri Jul 02 08:03:02 +0000 2021,Cork / Corcaigh,0.11818181818181818,0.45,Positive
"Seeing a few people my age complaining about this, but I’m here for it. Get as many jabs into arms as quickly as po…",Fri Jul 02 08:03:03 +0000 2021,"Dublin, Ireland",0.2111111111111111,0.3666666666666667,Positive
The band is back 💉,Fri Jul 02 08:03:07 +0000 2021,"Dublin, Ireland",0.0,0.0,Neutral
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:41:10 +0000 2021,Johannesburg,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:41:17 +0000 2021,"West Coast, South Africa",-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:39:26 +0000 2021,Somewhere,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 10:39:43 +0000 2021,Red Cross Children's Hospital,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:29:58 +0000 2021,Johannesburg,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 08:30:09 +0000 2021,"Cape Town, South Africa",-0.07142857142857142,0.21428571428571427,Negative
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:15:38 +0000 2021,relatable tweets 5k?,0.55,0.7000000000000001,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:15:52 +0000 2021,"Seguku - Kampala, Uganda",0.55,0.7000000000000001,Positive
