text,date,location,polarity,subjectivity,classification
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 11:16:19 +0000 2021,Cape Town,-0.07142857142857142,0.21428571428571427,Negative
Reminder - recognise lots of data constantly single dose J and J shown to have 85%reduction of severe disease and dea…,Wed Jun 30 18:23:50 +0000 2021,Cape Town,-0.07142857142857142,0.21428571428571427,Negative
"S&amp;P 500 rises for a 7th straight day after strong jobs report, best winning streak in 10 months!",,,,,
"$MSFT $AAPL…""",Fri Jul 02 20:05:00 +0000 2021,"New York, NY",0.5645833333333333,0.5458333333333334,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:12:18 +0000 2021,"not lost, NYC",0.55,0.7000000000000001,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:14:57 +0000 2021,My mothers arm,0.55,0.7000000000000001,Positive
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:57:29 +0000 2021,"Pietermaritzburg, South Africa",0.4,0.55,Positive
Really hoping to see the numbers in cohort7 TheForgottenCohort getting vaccinated going up soon. It’s still very low. So…,Thu Jul 01 10:43:31 +0000 2021,"Dublin, Ireland",0.1,0.29500000000000004,Positive
This isn’t sustainable.  The world needs vaccines.  Canada doesn’t need AstraZeneca and Janssen.  The USA doesn’t need Jansen.…,Wed Jun 30 15:27:37 +0000 2021,Who knows where home is,0.0,0.0,Neutral
"Serious question, absolutely desperate for answers",,,,,
"If I end up not getting an appointment in a pharmacy and have…""",Fri Jul 02 11:56:50 +0000 2021,Ireland,-0.4666666666666667,0.8333333333333333,Negative
ℹ️💉 Here are the pharmacies currently stocking the Janssen vaccine - though you may want to check if they’ll take appointmen…,Fri Jul 02 11:52:06 +0000 2021,"Greystones, Wicklow",0.0,0.4,Neutral
This isn’t sustainable.  The world needs vaccines.  Canada doesn’t need AstraZeneca and Janssen.  The USA doesn’t need Jansen.…,Wed Jun 30 15:33:36 +0000 2021,"Regina, Saskatchewan",0.0,0.0,Neutral
Positive New Data for Johnson &amp; Johnson Single-Shot COVID-19 Vaccine on Activity Against Delta Variant and Long-las…,Fri Jul 02 20:03:46 +0000 2021,"Philadelphia,PA",0.18181818181818182,0.5,Positive
$BSQR  down 40%! 58% of vol SHO! SQUEEZE coming!💸,,,,,
"$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP…""",Thu Jul 01 13:45:36 +0000 2021,Boston,-0.24305555555555558,0.2888888888888889,Negative
"5. Data from the Sisonke study that will be released soon, shows real-word effectiveness of the JnJ vaccine and that it wor…",Fri Jul 02 20:00:41 +0000 2021,"Johannesburg, South Africa",0.0,0.0,Neutral
Here’s how we look Pre-Market today,,,,,
📈 MIXED 📉,,,,,
$SPY $NIO $AAPL $DOGE $BTC $T,,,,,
"$GME $VZ $DIS $JNJ $QQQ $F $SQ $TSLA $W…""",Tue Jun 29 13:18:37 +0000 2021,Visit my LinkTree ➡️,0.0,0.25,Neutral
5. What is not included in nr 4 of this thread (the jabs we're getting)?,,,,,
"* We ordered an additional 10m Pfizer jabs (when th…""",Tue Jun 29 12:55:38 +0000 2021,"West Coast, South Africa",0.0,0.0,Neutral
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:34:57 +0000 2021,"Rustenburg, South Africa",0.4,0.55,Positive
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 18:08:36 +0000 2021,"Cape Town, South Africa",0.4,0.55,Positive
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:43:52 +0000 2021,"Cape Town, South Africa",0.4,0.55,Positive
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 15:52:51 +0000 2021,"Dublin City, Ireland",0.6,0.8,Positive
People aged 18 to 34 can get a Janssen single-dose COVID-19 vaccine in a pharmacy from Monday 5 July. For more information and…,Fri Jul 02 11:51:17 +0000 2021,Bruce Wayne's roomate,0.2,0.45,Positive
"Aspen got a deal with JnJ, went to finance institutions to get a loan, not asked state for money. Aspen will  creat more jobs…",Thu Jul 01 08:19:09 +0000 2021,"Midrand, South Africa",0.5,0.5,Positive
"Good morning,",,,,,
I sell Jerseys of all clubs with free customization of 5 letters at ₦5000,,,,,
Send a dm to order,,,,,
"☎️ 08067171…""",Thu Jul 01 10:23:21 +0000 2021,Africa,0.55,0.7000000000000001,Positive
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:51:11 +0000 2021,"Pretoria, South Africa",0.4,0.55,Positive
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 16:09:58 +0000 2021,Askive Donovan's Road,0.6,0.8,Positive
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:24:44 +0000 2021,"Nzhelele/Centurion, SA",0.4,0.55,Positive
"I sell jerseys plus free customisation of 5 letters at an affordable price of N5,000",,,,,
WhatsApp 09092639873,,,,,
"Nationwide Deliv…""",Thu Jul 01 15:42:00 +0000 2021,"Niger, Nigeria.  Kano",0.4,0.8,Positive
"If you answered yes ⬇️, check out this amazing opportunity for the veteran community from our partners at",Thu Jul 01 15:37:11 +0000 2021,twitch.tv/combatnursing,0.30000000000000004,0.45,Positive
"When can people relegated to the JNJ shot due to distribution mismanagement and age discrimination, get a booster?",Wed Jun 30 15:31:33 +0000 2021,IllinoisVaccinationHungerGames,-0.125,0.375,Negative
"Dr. Wen, are you getting an additional shot of Pfizer or Moderna?  You were on the JnJ study, right?  I'm a…",Thu Jul 01 15:34:55 +0000 2021,Earthling,0.2857142857142857,0.5357142857142857,Positive
"Reminder that AstraZeneca is a traditional viral vector vaccine, rather than an experimental mRNA vaccine like the…",Fri Jul 02 11:50:52 +0000 2021,Lad said I'm from Coatbridge?,0.05,0.575,Positive
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:57:20 +0000 2021,"Corana nase Tyeni, EC",0.4,0.55,Positive
This isn’t sustainable.  The world needs vaccines.  Canada doesn’t need AstraZeneca and Janssen.  The USA doesn’t need Jansen.…,Wed Jun 30 13:35:17 +0000 2021,"Collingwood, ON",0.0,0.0,Neutral
Hey Palo Alto/Stanford friends &amp; twitterverse! Are you interested in COVID19 &amp; want to help our research? If you’ve had…,Tue Jun 29 13:23:39 +0000 2021,"California, USA",0.25,0.5,Positive
"8. How many 2nd Pfizer doses have we used? ’s dashboard doesn't tell us, because the  figures combine all the doses…",Tue Jun 29 12:56:05 +0000 2021,"West Coast, South Africa",0.25,0.25,Positive
[Thread] 1. How many JnJ/Pfizer jabs has SA received? ,,,,,
JnJ 300 000 (17 Jun) + 1, 253, 600 (24 Jun) = 1, 553, 600,
"Pfizer 3…""",Tue Jun 29 13:36:22 +0000 2021,"Pretoria, South Africa",0.5,0.5,Positive
"If you’re aged 50 or more, and you haven't had a COVIDVaccine yet, you can get a single-dose Janssen vaccine at a particating…",Mon Jun 28 13:23:42 +0000 2021,"Birr, Co.Offaly",0.2,0.45,Positive
Football jerseys 21/22 season,,,,,
🏷 ₦4500,,,,,
Send a dm to order,,,,,
☎️ 08032685322,,,,,
Delivery is nationwide 🇳🇬,,,,,
Kindly help me Retweet 🙏,,,,,
"…""",Thu Jul 01 10:38:39 +0000 2021,5k,0.6,0.9,Positive
It is mild COVID19 because it’s SUMMER… like the trial done. Good trial for winter was JnJ’s. Disease h…,Wed Jun 30 10:59:15 +0000 2021,"South Kingstown, RI",0.5166666666666666,0.55,Positive
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 18:08:18 +0000 2021,Sandton and Mtubatuba,0.4,0.55,Positive
"Johnson &amp; Johnson is in discussion with the Indian government to deliver its COVID-19 vaccine, the single-dose Ja…",Thu Jul 01 15:30:19 +0000 2021,"New Delhi & Mumbai, India",0.0,0.0,Neutral
"LATEST VaccineRollOutSA stats (5pm, 28 Jun) ",,,,,
"1. Total doses (JnJ for school/correctional services staff; workpla…""",Mon Jun 28 17:26:02 +0000 2021,"Johannesburg, South Africa",0.25,0.825,Positive
-Experts say Janssen vaccine starts work after several weeks,,,,,
-Then 66% effective at stopping infection,,,,,
"-Dutch health minist…""",Thu Jul 01 07:46:56 +0000 2021,Netherlands 🇪🇺,0.3,0.4,Positive
Significant acceleration of our vaccine programme ,,,,,
"* 18-34-year-olds can begin to access Janssen vaccine in pharmaci…""",Fri Jul 02 07:54:25 +0000 2021,"Dublin City, Ireland",0.375,0.875,Positive
Here’s how we look Pre-Market today,,,,,
🔴 RED 🔴,,,,,
$SPY $NIO $AAPL $DOGE $BTC $T,,,,,
"$GME $VZ $DIS $JNJ $QQQ $F $SQ $TSLA…""",Wed Jun 30 11:10:00 +0000 2021,Visit my LinkTree ➡️,0.0,0.0,Neutral
[Thread] 1. How many JnJ/Pfizer jabs has SA received? ,,,,,
JnJ 300 000 (17 Jun) + 1, 253, 600 (24 Jun) = 1, 553, 600,
"Pfizer 3…""",Tue Jun 29 16:24:29 +0000 2021,Cape Town South Africa,0.5,0.5,Positive
"DYK that early in the Company’s history, JNJ employed onsite glassblowers to make packaging for some of our steri…",Tue Jun 29 16:08:29 +0000 2021,"New Brunswick, New Jersey",0.1,0.3,Positive
"I sell jerseys plus free customisation of 5 letters at an affordable price of N5,000",,,,,
WhatsApp 09092639873,,,,,
"Nationwide Deliv…""",Thu Jul 01 15:37:52 +0000 2021,"Kaduna, Nigeria",0.4,0.8,Positive
". Opposition leaders were told today by CMO, Dr Tony Holohan that the NPHET Delta projections did not factor in t…",Wed Jun 30 18:22:45 +0000 2021,"Cabra West, Dublin, Ireland",0.0,0.0,Neutral
"Senior Scientist, NMR Spectroscopy, the Analytical Characterization team at Ethicon, part of the Johnson &amp; Johnson Medical Devi…",Mon Jun 28 13:15:19 +0000 2021,"Logan, UT",0.0,0.0,Neutral
Dutch update,,,,,
- DeltaVariant now dominant, infections will start rising by mid-July. ,,,,
"- Youngsters who take Janssen va…""",Thu Jul 01 10:37:11 +0000 2021,"Amsterdam, Niederlande",0.0,0.0,Neutral
Hopefully this will give the government scope to reconsider the draconian delay in permitting indoor hospitality.,Wed Jun 30 17:25:39 +0000 2021,"Killiney, Co. Dublin, Ireland.",0.0,0.0,Neutral
Could your idea be the future of InfectiousDisease innovation?,,,,,
"⏰  There’s 1 week left to submit to the IDeaIncubator…""",Wed Jun 30 15:34:43 +0000 2021,"Arlington, VA",0.0,0.0625,Neutral
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:34:26 +0000 2021,Eating Fruitcake,0.4,0.55,Positive
"Come work with us on a very exciting collaboration project with Janssen Pharmaceutica on Absorption of drugs, high-throu…",Wed Jun 30 11:02:24 +0000 2021,"Uppsala, Sweden",0.39,1.0,Positive
"One must assume that this may be messy, but necessarily so in an effort to flood the market with options before a D…",Fri Jul 02 08:02:43 +0000 2021,"Dublin City, Ireland",-0.1,0.7,Negative
". The HSE has today resumed publication of detailed vaccination data, after a pause since May 11, due to the cybe…",Thu Jul 01 10:41:29 +0000 2021,Ratoath & West Cork,0.1375,0.5625,Positive
". Opposition leaders were told today by CMO, Dr Tony Holohan that the NPHET Delta projections did not factor in t…",Wed Jun 30 18:15:04 +0000 2021,"Based in Dublin, Ireland",0.0,0.0,Neutral
Sunggyu is getting too much attention because they assume it’s the 1st breakthrough case in Korea after getting the Johnson &amp;…,Mon Jun 28 13:14:02 +0000 2021,🇲🇨,0.2,0.2,Positive
The Taoiseach wrongly told cabinet ministers that the modelling that prompted a delay on reopening indoor dining factore…,Thu Jul 01 08:04:26 +0000 2021,"Kildare, Ireland",-0.5,0.9,Negative
"Dr. Sara Althari, MISA Advisor for Biotechnology &amp; Healthcare, during a panel discussion at the signing ceremony with Janssen on…",Wed Jun 30 17:51:50 +0000 2021,Riyadh,0.0,0.0,Neutral
". The HSE has today resumed publication of detailed vaccination data, after a pause since May 11, due to the cybe…",Thu Jul 01 10:40:47 +0000 2021,linkedin link here,0.1375,0.5625,Positive
"This bot is calculating 16+ though, they've been quoting adult population. With 2.4mil first jab + 72k…",Thu Jul 01 10:38:07 +0000 2021,"Dublin, Ireland",0.175,0.31666666666666665,Positive
Walgreens Pharmacy,,,,,
5501 S Kirkman Rd,,,,,
Orlando, FL 32819,,,,
💉 Pfizer-BioNTech (age 12+) In Stock,,,,,
"💉 Johnson &amp; Johnson/J…""",Tue Jun 29 10:47:21 +0000 2021,"Miami, FL",0.0,0.0,Neutral
JohnsonAmdJohnson said that there was no longer any requirement for conducting post-approval bridging clinical trials for…,Tue Jun 29 12:59:04 +0000 2021,"Chandauli, India",0.0,0.0,Neutral
$IPHA perhaps this is just getting picked up .. if successful . This could be a game changer imo $SNY $PFE $MRK $JNJ,Thu Jul 01 15:40:48 +0000 2021,The Great Wall Street,0.175,0.675,Positive
Really not liking that so many people in Ireland were vaxxed with J&amp;J and AZ. ,,,,,
"We are so fucked.""",Thu Jul 01 10:45:10 +0000 2021,Dublin,-0.06666666666666665,0.4666666666666666,Negative
inside day $nasdaq $es_f $AAPL daytrading marketprofile futures $spx $zb_f $nq_f $cl_f $GC_f $amzn $XOM $ibm $googl $A…,Thu Jul 01 15:41:04 +0000 2021,Tesla station on Mars,0.0,0.0,Neutral
Championing the health &amp; wellbeing of Veterans remains a top priority. ,,,,,
"The Veterans Lead QuickFireChallenge Innovati…""",Tue Jun 29 13:48:14 +0000 2021,"Anderson, In",0.5,0.5,Positive
-Experts say Janssen vaccine starts work after several weeks,,,,,
-Then 66% effective at stopping infection,,,,,
"-Dutch health minist…""",Thu Jul 01 15:32:02 +0000 2021,"London, UK",0.3,0.4,Positive
I'm planning on putting this month's Twitter money into a dividend stock.,,,,,
On my watch list,,,,,
$HD,,,,,
$WM,,,,,
$JNJ,,,,,
$O,,,,,
$ABBV,,,,,
$KO,,,,,
"$…""",Tue Jun 29 13:19:03 +0000 2021,Get Started 👉,0.0,0.0,Neutral
UNIQUE TOY &amp; CAOON COLLECTIBLES-JAMES BOND-XENA ONATOPP-FAMKE JANSSEN-RIFLE-CLOTH OUTFIT-STAND-1997-LTD ED-STAND,Tue Jun 29 16:16:54 +0000 2021,"Mansfield, England",0.375,1.0,Positive
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 18:13:41 +0000 2021,Johannesburg,0.4,0.55,Positive
"Oh good. It’s like last night’s leftovers, we can freeze it for a while before we dump it",Fri Jul 02 19:51:32 +0000 2021,"North Myrtle Beach, SC USA",0.35,0.33333333333333337,Positive
"Look - a study that actually measured T-cell responses and cytokine levels. Someone please tell Pfizer, Moderna, Janss…",Wed Jun 30 15:20:54 +0000 2021,雨が多いとこ,0.0,0.1,Neutral
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:46:24 +0000 2021,Johannesburg,0.4,0.55,Positive
Championing the health &amp; wellbeing of Veterans remains a top priority. ,,,,,
"The Veterans Lead QuickFireChallenge Innovati…""",Wed Jun 30 17:53:50 +0000 2021,"London, ENG",0.5,0.5,Positive
COVID SCIENCE-Lack of side effects doesn't mean mRNA vaccine not working; mRNA shots limit breakthrough infection s…,Fri Jul 02 19:58:50 +0000 2021,"New York, NY",-0.3125,0.6875,Negative
Then why aren't they releasing their data?,,,,,
What are they hiding?,,,,,
Not a press release," but their actual peer reviewed da…""",Thu Jul 01 15:48:16 +0000 2021,"Bartlett, TN",0.0,0.1
Our Discovery Process Research Team at the interface between Medicinal Chemistry and Chemical Process R&amp;D is growing fu…,Thu Jul 01 08:14:19 +0000 2021,Antwerpen (BE),0.0,0.0,Neutral
Today is the day! JNJInnovation’s virtual event on state-of-the-art developments in neuroimmunology. ,,,,,
"It’s not too…""",Wed Jun 30 08:24:01 +0000 2021,"Beerse, Belgium",0.0,0.0,Neutral
-Experts say Janssen vaccine starts work after several weeks,,,,,
-Then 66% effective at stopping infection,,,,,
"-Dutch health minist…""",Thu Jul 01 10:48:44 +0000 2021,Netherlands,0.3,0.4,Positive
Johnson &amp; Johnson inks eleventh-hour settlement worth $230 million to avoid NY opioid trial! As part of the settlem…,Tue Jun 29 16:30:00 +0000 2021,"New York, NY",0.375,0.1,Positive
"Germany Plans To Buy 31.8M Doses Of Moderna, 18.3M Doses Of Johnson &amp; Johnson, 70M Protein/De-Activated Virus Vacci…",Wed Jun 30 17:41:13 +0000 2021,"Florida, U.S.",0.0,0.0,Neutral
Hello!,,,,,
I got the JnJ shot in April.  (I'm in the Bay Area).,,,,,
"I've been considering a shot of either P…""",Tue Jun 29 16:17:12 +0000 2021,"Christchurch City, New Zealand",0.0,0.0,Neutral
Proud of our growing cooperation with the industry giant Janssen of Johnson &amp; Johnson in pharmaceuticals &amp; life science…,Wed Jun 30 11:00:31 +0000 2021,🇸🇦,0.4,1.0,Positive
Moderna Way. Pfizer-BioNTech Avenue. Oxford/AstraZeneca Square. Johnson &amp; Johnson’s Janssen International Airport.,Tue Jun 29 16:09:01 +0000 2021,UK | Balkans | Oslo,0.0,0.0,Neutral
"Interesting. “In a Q&amp;A with TDs, Dr Holohan said the Nphet modelling did not factor in the decision to allow Janssen and…",Wed Jun 30 17:31:46 +0000 2021,Ireland,0.5,0.5,Positive
"You had Janssen, which is pretty mild overall. I've also have COVID before, which is said to make the…",Wed Jun 30 15:07:29 +0000 2021,He/Him/They/Them,0.19444444444444442,0.5,Positive
We really dig the work of pointillist painter Bill Janssen of Denver. Here's a recent piece of Bill's made during pand…,Wed Jun 30 13:37:03 +0000 2021,"New York, NY",0.1,0.225,Positive
Really hoping to see the numbers in cohort7 TheForgottenCohort getting vaccinated going up soon. It’s still very…,Thu Jul 01 10:42:22 +0000 2021,"Dublin 15, Ireland",0.2,0.2,Positive
"Johnson &amp; Johnson reported yesterday that their vaccine is effective against the Delta variant, even eight months after in…",Fri Jul 02 20:12:49 +0000 2021,Dublin,0.6,0.8,Positive
"$USAQ USAQ Strong Fundamental Growth, Strong Industry Trends, and Strong Technicals Line Up…",Wed Jun 30 11:02:37 +0000 2021,Wall Street,0.4333333333333333,0.7333333333333333,Positive
💥Notable Earnings To Watch This Week (via )💥,,,,,
Mon $KMB $XLNX,,,,,
"Tues $MSFT $AMD $SBUX $AXP $MMM $GE $JNJ $LMT…""",Wed Jun 30 15:26:55 +0000 2021,Tesla station on Mars,0.0,0.0,Neutral
Sunggyu is getting too much attention because they assume it’s the 1st breakthrough case in Korea after getting the Johnson &amp;…,Mon Jun 28 13:24:57 +0000 2021,,0.2,0.2,Positive
Every adult resident of Norway will have received an invitation for their first dose by the end of Ju…,Thu Jul 01 07:59:41 +0000 2021,"Oslo, Norway",0.175,0.31666666666666665,Positive
Yesterday at the supermarket *nobody* was wearing a mask.,,,,,
I did," and everybody looked at me like I was insane.…""",Thu Jul 01 07:48:17 +0000 2021,Netherlands 🇪🇺,0.0,0.0
"DHEC is offering Pfizer, Moderna and Janssen vaccines at the Mexican Consulate on Wheels at the Iglesia Bautista Am…",Thu Jul 01 14:05:37 +0000 2021,"Columbia, S.C.",0.0,0.0,Neutral
"Is this just more talk?  The veterans health care appears to suck in Virginia,  I was retired out of the service Ma…",Thu Jul 01 15:50:42 +0000 2021,"Virginia, USA",0.5,0.5,Positive
Dutch update,,,,,
- DeltaVariant now dominant, infections will start rising by mid-July. ,,,,
"- Youngsters who take Janssen va…""",Thu Jul 01 10:22:49 +0000 2021,"IRL, NL, USA",0.0,0.0,Neutral
"Lots of discussion today about NIAC allowing AZ and Janssen vaccines to be offered to under 40s, and whether they will acce…",Tue Jun 29 13:22:37 +0000 2021,Ireland,0.0,0.0,Neutral
"LATEST VaccineRollOutSA stats (5pm, 30 Jun) ",,,,,
Fun fact Today we crossed the 3-million mark for doses administered,,,,,
"1. Tota…""",Wed Jun 30 17:56:38 +0000 2021,Azania,0.4,0.55,Positive
"How many more times are issues like this to be highlighted before 'someone, anyone' in a position to question same…",Thu Jul 01 07:50:31 +0000 2021,"Cork, Ireland",0.5,0.5,Positive
Breakout stocks (moved above recent resistance),,,,,
$TGT $APH $ORCL $ARCC $JNJ $MSFT $BNL $AAPL $ASAN $CERN ,,,,,
"Sort re…""",Fri Jul 02 20:06:52 +0000 2021,"New York, NY",0.0,0.175,Neutral
Dutch update,,,,,
- DeltaVariant now dominant, infections will start rising by mid-July. ,,,,
"- Youngsters who take Janssen va…""",Thu Jul 01 13:55:28 +0000 2021,Netherlands,0.0,0.0,Neutral
Niac gives go ahead for AstraZeneca and Janssen vaccines to be used for under-40s,,,,,
The AZ drug that has been suspended," b…""",Tue Jun 29 13:15:32 +0000 2021,Ireland,0.0,0.0
"$USAQ USAQ Strong Fundamental Growth, Strong Industry Trends, and Strong Technicals Line Up…",Wed Jun 30 11:01:54 +0000 2021,Cancun,0.4333333333333333,0.7333333333333333,Positive
Pre-print  showing high vaccine efficacy for Pfizer and AstraZeneca vaccines against hospi…,Tue Jun 29 11:10:35 +0000 2021,University of Cape Town,0.16,0.5399999999999999,Positive
". The HSE has today resumed publication of detailed vaccination data, after a pause since May 11, due to the cybe…",Thu Jul 01 14:10:21 +0000 2021,Ireland,0.1375,0.5625,Positive
". The HSE has today resumed publication of detailed vaccination data, after a pause since May 11, due to the cybe…",Thu Jul 01 10:23:00 +0000 2021,Ireland,0.1375,0.5625,Positive
$PACV,,,,,
Pacific Ventures Group is an investment group concentrating in consumer products in Food," Beverage and alcohol r…""",Wed Jun 30 15:33:18 +0000 2021,CO + CA,0.0,0.0
BREAKING Stephen Donnelly has announced that 18-34 year olds will now receive the one-shot Janssen vaccine with every €…,Fri Jul 02 11:49:42 +0000 2021,Ireland,0.0,0.0,Neutral
Dutch update,,,,,
- DeltaVariant now dominant, infections will start rising by mid-July. ,,,,
"- Youngsters who take Janssen va…""",Thu Jul 01 10:27:42 +0000 2021,Amsterdam,0.0,0.0,Neutral
"I don't think it's an error, but how these adverse events are reported. For the Moderna and Pfizer vaccine, a…",Wed Jun 30 17:42:30 +0000 2021,Piscataway Nation,0.0,0.0,Neutral
👍,,,,,
"Yeah if ye took your thumbs out months ago the country wouldn't be looking at a 4th wave and possibly another loc…""",Fri Jul 02 19:55:03 +0000 2021,Ireland,0.0,1.0,Neutral
"We need mix and match data! If you're in Toronto reach out to  and  if you're in the US, especi…",Tue Jun 29 16:24:56 +0000 2021,PrinceDuckie by @vanillacherie,0.0,0.0,Neutral
Yesterday in 1990 Dr &amp; Mrs Horton felt romantic &amp; inspired following the environmental protest rally.  This is so…,Tue Jun 29 16:26:03 +0000 2021,Canada,0.0,0.3,Neutral
$JNJ - J&amp;J says single-shot COVID vaccine responded 'strongly' to Delta variant,Fri Jul 02 11:34:48 +0000 2021,"New York, USA",0.4333333333333333,0.7333333333333333,Positive
"And the good thing about the JnJ vaccine is it's one shot, so they don't need to worry…",Wed Jun 30 13:26:07 +0000 2021,Uganda East of Wakanda,0.7,0.6000000000000001,Positive
UNIQUE TOY &amp; CAOON COLLECTIBLES-JAMES BOND-XENA ONATOPP-FAMKE JANSSEN-RIFLE-CLOTH OUTFIT-STAND-1997-LTD ED-STAND…,Tue Jun 29 16:16:03 +0000 2021,Nevada,0.375,1.0,Positive
$PACV,,,,,
Pacific Ventures Group is an investment group concentrating in consumer products in Food," Beverage and…""",Wed Jun 30 15:21:01 +0000 2021,California USA,0.0,0.0
"I am grateful to  for donating 2.5 million Janssen vaccines to Colombia, and those who helped with this effort, inc…",Tue Jun 29 11:10:08 +0000 2021,Colombia,0.0,0.0,Neutral
$BIIB Goldman Sachs estimates Biogen to reach above $600 ,,,,,
"$MSFT $GOOGL $FB $AMZN $DIS $TSLA $HD $MA $…""",Thu Jul 01 13:44:19 +0000 2021,Tesla station on Mars,0.0,0.1,Neutral
"Oh good. It’s like last night’s leftovers, we can freeze it for a while before we dump it",Fri Jul 02 19:55:49 +0000 2021,"Brooklyn, NY",0.35,0.33333333333333337,Positive
". Opposition leaders were told today by CMO, Dr Tony Holohan that the NPHET Delta projections did not factor in t…",Wed Jun 30 17:38:15 +0000 2021,Tipperary,0.0,0.0,Neutral
JohnsonAndJohnson said that there was no longer any requirement for conducting post-approval bridging clinical tri…,Tue Jun 29 12:59:31 +0000 2021,New Delhi,0.0,0.0,Neutral
In The Netherlands the government is motivating young people to take the Janssen vaccine with the slogan 'Dansen me…,Thu Jul 01 15:52:55 +0000 2021,Utrecht,0.1,0.4,Positive
JohnsonAmdJohnson said that there was no longer any requirement for conducting post-approval bridging clinical tri…,Tue Jun 29 12:58:31 +0000 2021,New Delhi,0.0,0.0,Neutral
"Hi there, no, we do not have that vaccine in our possession. At these clinics you have the option of P…",Thu Jul 01 15:41:51 +0000 2021,"Clearfield, Utah",0.0,0.0,Neutral
Pre-print  showing high vaccine efficacy for Pfizer and AstraZeneca vaccines against hospital…,Tue Jun 29 11:13:37 +0000 2021,Johannesburg,0.16,0.5399999999999999,Positive
"Moderna, J&amp;J to make up bulk of Germany's 2022 extra vaccine purchases - ministry paper $MRNA $JNJ $NVAX",Wed Jun 30 17:40:31 +0000 2021,"New York, NY",0.0,0.1,Neutral
"Congrats on the second dose, Frank!",,,,,
"In case you're interested in contributing to research on mixing""",Tue Jun 29 13:14:44 +0000 2021,"Toronto, Ontario",0.125,0.25,Positive
"Got janssen vaccine and got very sick this morning, bit better now.",,,,,
"Hope it stays this way""",Fri Jul 02 20:08:01 +0000 2021,Estados Unidos,-0.2142857142857143,0.75,Negative
cells- persisted over the eight-month timeframe examined. Slides are from . You can find more here while we wait…,Fri Jul 02 11:46:26 +0000 2021,Ireland,0.5,0.5,Positive
📌,,,,,
👉 OTC / $DSCR 👈,,,,,
"📌Discovery Minerals Applauds Geological Team's Review of Ruby Gold Mine…""",Wed Jun 30 18:10:27 +0000 2021,Newyork Newyork,0.0,0.0,Neutral
Should my daughter get a Pfizer shot after having been vaccinated with the Janssen J&amp;J vaccine? Convent…,Wed Jun 30 13:35:29 +0000 2021,"Lincoln, NE",0.0,0.0,Neutral
Very interesting data re ⁦⁩ J&amp;J vaccine and Delta variant in this ⁦⁩ press release.,Fri Jul 02 19:59:49 +0000 2021,"Cape Town, South Africa",0.65,0.65,Positive
North Carolina's Senate race is heating up!  is running to raise your expectations for federal leader…,Wed Jun 30 13:34:50 +0000 2021,"Johnson City, TN",0.0,0.0,Neutral
Options Flow Stream Update $AAPL $JNJ $EEM $HYG $NDX $QQQ $SPX OptionsTrading OptionsFlow optionstrade…,Tue Jun 29 16:22:24 +0000 2021,"California, USA",0.0,0.0,Neutral
